tweet_id,timestamp,source,expanded_urls,rating,dog_stage,dog_prediction,prediction_confidence
693642232151285760,2016-01-31,twitter,rateDogs photo,9,None,Scottish_deerhound,0.111893
693942351086120961,2016-01-31,twitter,rateDogs photo,10,None,groenendael,0.550796
694001791655137281,2016-02-01,twitter,rateDogs photo,11,None,Pembroke,0.769999
694183373896572928,2016-02-01,twitter,rateDogs photo,9,None,Pekinese,0.08087000000000001
694206574471057408,2016-02-01,twitter,rateDogs photo,10,None,Shih-Tzu,0.352547
694329668942569472,2016-02-02,twitter,rateDogs photo,9,pupper,boxer,0.99006
694352839993344000,2016-02-02,twitter,rateDogs photo,10,None,Australian_terrier,0.407886
695051054296211456,2016-02-04,twitter,rateDogs photo,6,None,Boston_bull,0.761454
695074328191332352,2016-02-04,twitter,rateDogs photo,11,pupper,Shih-Tzu,0.5101060000000001
695095422348574720,2016-02-04,twitter,rateDogs photo,12,pupper,papillon,0.227784
695314793360662529,2016-02-04,twitter,rateDogs photo,10,None,Maltese_dog,0.678547
695409464418041856,2016-02-05,twitter,rateDogs photo,10,None,pug,0.997445
695446424020918272,2016-02-05,twitter,rateDogs photo,12,None,basenji,0.748904
695629776980148225,2016-02-05,twitter,rateDogs photo,8,None,Old_English_sheepdog,0.693857
695794761660297217,2016-02-06,twitter,rateDogs photo,13,None,Samoyed,0.962139
695816827381944320,2016-02-06,twitter,rateDogs photo,11,None,Pomeranian,0.382234
696405997980676096,2016-02-07,twitter,rateDogs photo,7,None,borzoi,0.132845
696488710901260288,2016-02-08,twitter,rateDogs photo,12,None,briard,0.369063
696713835009417216,2016-02-08,twitter,rateDogs photo,9,pupper,Chesapeake_Bay_retriever,0.321589
696754882863349760,2016-02-08,twitter,rateDogs photo,10,None,toy_poodle,0.0983781
696886256886657024,2016-02-09,twitter,rateDogs photo,12,None,kuvasz,0.383941
696894894812565505,2016-02-09,twitter,rateDogs photo,9,None,Appenzeller,0.665628
696900204696625153,2016-02-09,twitter,rateDogs photo,12,None,Chihuahua,0.297735
697242256848379904,2016-02-10,twitter,rateDogs photo,10,None,Eskimo_dog,0.0635328
697255105972801536,2016-02-10,twitter,rateDogs photo,10,None,Great_Dane,0.173989
697259378236399616,2016-02-10,twitter,rateDogs photo,8,None,Great_Dane,0.999223
697270446429966336,2016-02-10,twitter,rateDogs photo,10,None,toy_poodle,0.880014
697463031882764288,2016-02-10,twitter,rateDogs photo,11,None,Labrador_retriever,0.999885
697575480820686848,2016-02-11,twitter,rateDogs photo,8,None,whippet,0.119805
697596423848730625,2016-02-11,twitter,rateDogs photo,11,pupper,Shetland_sheepdog,0.621668
697616773278015490,2016-02-11,twitter,rateDogs photo,11,pupper,Lhasa,0.521931
697943111201378304,2016-02-12,twitter,rateDogs photo,10,None,Great_Dane,0.126924
697990423684476929,2016-02-12,twitter,rateDogs photo,11,None,Pembroke,0.984783
697995514407682048,2016-02-12,twitter,rateDogs photo,11,None,Staffordshire_bullterrier,0.280222
698178924120031232,2016-02-12,twitter,rateDogs photo,10,None,Chesapeake_Bay_retriever,0.351868
698195409219559425,2016-02-12,twitter,rateDogs photo,9,None,Labrador_retriever,0.64369
698262614669991936,2016-02-12,twitter,rateDogs photo,11,None,Italian_greyhound,0.107948
698342080612007937,2016-02-13,twitter,rateDogs video,11,None,boxer,0.8830479999999999
698355670425473025,2016-02-13,twitter,rateDogs photo,10,None,pug,0.990191
698549713696649216,2016-02-13,twitter,rateDogs photo,9,None,French_bulldog,0.998544
698635131305795584,2016-02-13,twitter,rateDogs video,12,None,Samoyed,0.15846400000000002
698703483621523456,2016-02-14,twitter,rateDogs photo,7,None,Brittany_spaniel,0.931963
698710712454139905,2016-02-14,twitter,rateDogs photo,10,None,Samoyed,0.329895
698907974262222848,2016-02-14,twitter,rateDogs photo,10,None,German_short-haired_pointer,0.983131
698953797952008193,2016-02-14,twitter,rateDogs photo,11,None,Italian_greyhound,0.382378
698989035503689728,2016-02-14,twitter,rateDogs photo,13,None,Norfolk_terrier,0.24634
699036661657767936,2016-02-15,twitter,rateDogs photo,13,pupper,Chihuahua,0.222943
699072405256409088,2016-02-15,twitter,rateDogs video,12,None,Shih-Tzu,0.599587
699079609774645248,2016-02-15,twitter,rateDogs photo,8,None,schipperke,0.667324
699323444782047232,2016-02-15,twitter,rateDogs photo,10,None,Labrador_retriever,0.309696
699370870310113280,2016-02-15,twitter,rateDogs photo,11,None,cairn,0.337557
699413908797464576,2016-02-16,twitter,rateDogs photo,11,None,Samoyed,0.517479
699423671849451520,2016-02-16,twitter,rateDogs photo,10,None,pug,0.99786
699434518667751424,2016-02-16,twitter,rateDogs photo,12,pupper,golden_retriever,0.836572
699446877801091073,2016-02-16,twitter,rateDogs photo,12,None,Pembroke,0.9694
699775878809702401,2016-02-17,twitter,rateDogs photo,11,None,Dandie_Dinmont,0.271683
699779630832685056,2016-02-17,twitter,rateDogs photo,10,None,malinois,0.706038
699788877217865730,2016-02-17,twitter,rateDogs photo,12,None,Border_terrier,0.35506
699801817392291840,2016-02-17,twitter,rateDogs photo,11,pupper,golden_retriever,0.808978
700002074055016451,2016-02-17,twitter,rateDogs photo,9,None,Chihuahua,0.369488
700029284593901568,2016-02-17,twitter,rateDogs photo,10,None,West_Highland_white_terrier,0.726571
700143752053182464,2016-02-18,twitter,rateDogs photo,10,pupper,golden_retriever,0.53246
700151421916807169,2016-02-18,twitter,rateDogs photo,11,pupper,Italian_greyhound,0.17683800000000002
700167517596164096,2016-02-18,twitter,rateDogs photo,10,None,beagle,0.16258499999999998
700462010979500032,2016-02-18,twitter,rateDogs photo,6,None,Pomeranian,0.110268
700505138482569216,2016-02-19,twitter,rateDogs photo,12,None,Norwegian_elkhound,0.160205
700518061187723268,2016-02-19,twitter,rateDogs photo,10,None,American_Staffordshire_terrier,0.569501
700747788515020802,2016-02-19,twitter,rateDogs photo,11,None,Great_Pyrenees,0.481333
700847567345688576,2016-02-20,twitter,rateDogs photo,10,None,Rhodesian_ridgeback,0.252514
700864154249383937,2016-02-20,twitter,rateDogs photo,12,pupper,kuvasz,0.8058569999999999
700890391244103680,2016-02-20,twitter,rateDogs photo,11,None,schipperke,0.122356
701214700881756160,2016-02-21,twitter,rateDogs photo,12,None,Chihuahua,0.615163
701545186879471618,2016-02-21,twitter,rateDogs photo,10,pupper,Border_collie,0.280893
701570477911896070,2016-02-22,twitter,rateDogs photo,9,None,Yorkshire_terrier,0.90799
701601587219795968,2016-02-22,twitter,rateDogs photo,10,None,Chihuahua,0.993661
701889187134500865,2016-02-22,twitter,rateDogs photo,11,None,French_bulldog,0.902856
701952816642965504,2016-02-23,twitter,rateDogs photo,11,None,toy_poodle,0.33170700000000003
701981390485725185,2016-02-23,twitter,rateDogs photo,12,None,Pomeranian,0.491022
702217446468493312,2016-02-23,twitter,rateDogs photo,9,None,golden_retriever,0.242419
702276748847800320,2016-02-23,twitter,rateDogs photo,11,None,Boston_bull,0.697303
702321140488925184,2016-02-24,twitter,rateDogs photo,12,None,West_Highland_white_terrier,0.769159
702539513671897089,2016-02-24,twitter,rateDogs photo,12,None,Pomeranian,0.714367
702598099714314240,2016-02-24,twitter,rateDogs photo,11,pupper,kelpie,0.219179
702671118226825216,2016-02-25,twitter,rateDogs photo,10,None,bloodhound,0.381227
702684942141153280,2016-02-25,twitter,rateDogs photo,11,None,golden_retriever,0.514085
703079050210877440,2016-02-26,twitter,rateDogs photo,11,None,Pembroke,0.778503
703268521220972544,2016-02-26,twitter,rateDogs photo,12,pupper,kuvasz,0.038243
703356393781329922,2016-02-26,twitter,rateDogs photo,9,None,Border_collie,0.894842
703382836347330562,2016-02-27,twitter,rateDogs photo,12,None,golden_retriever,0.945664
703611486317502464,2016-02-27,twitter,rateDogs photo,10,pupper,Pembroke,0.756441
703769065844768768,2016-02-28,twitter,rateDogs photo,10,None,boxer,0.838994
703774238772166656,2016-02-28,twitter,rateDogs photo,10,None,Labrador_retriever,0.990119
704054845121142784,2016-02-28,twitter,rateDogs photo,12,pupper,Great_Pyrenees,0.6679390000000001
704347321748819968,2016-02-29,twitter,rateDogs photo,10,pupper,Brittany_spaniel,0.0829173
704364645503647744,2016-02-29,twitter,rateDogs photo,12,None,Pembroke,0.980695
704480331685040129,2016-03-01,twitter,rateDogs photo,11,None,Samoyed,0.979206
704499785726889984,2016-03-01,twitter,rateDogs photo,12,None,Chihuahua,0.376541
704761120771465216,2016-03-01,twitter,rateDogs photo,13,pupper,Chihuahua,0.100418
704847917308362754,2016-03-02,twitter,rateDogs photo,12,None,golden_retriever,0.85724
704859558691414016,2016-03-02,twitter,rateDogs photo,10,pupper,pug,0.284428
705066031337840642,2016-03-02,twitter,rateDogs photo,12,None,Airedale,0.868658
705102439679201280,2016-03-02,twitter,rateDogs photo,10,None,collie,0.457672
705223444686888960,2016-03-03,twitter,rateDogs photo,9,None,Chesapeake_Bay_retriever,0.0773733
705239209544720384,2016-03-03,twitter,rateDogs photo,11,None,Chihuahua,0.15795
705428427625635840,2016-03-03,twitter,rateDogs photo,11,pupper,Chihuahua,0.774792
705442520700944385,2016-03-03,twitter,rateDogs photo,12,None,Great_Pyrenees,0.309106
705475953783398401,2016-03-03,twitter,rateDogs photo,12,None,golden_retriever,0.908784
705591895322394625,2016-03-04,twitter,rateDogs photo,11,None,basenji,0.877207
705898680587526145,2016-03-04,twitter,rateDogs photo,10,None,collie,0.808276
705970349788291072,2016-03-05,twitter,rateDogs photo,12,None,golden_retriever,0.776346
705975130514706432,2016-03-05,twitter,rateDogs photo,10,pupper,Staffordshire_bullterrier,0.5877640000000001
706166467411222528,2016-03-05,twitter,rateDogs photo,7,None,Samoyed,0.430418
706265994973601792,2016-03-05,twitter,rateDogs photo,11,None,papillon,0.743715
706291001778950144,2016-03-06,twitter,rateDogs photo,11,None,Border_terrier,0.587101
706310011488698368,2016-03-06,twitter,rateDogs photo,12,pupper,Pembroke,0.6981649999999999
706346369204748288,2016-03-06,twitter,rateDogs photo,12,None,Tibetan_mastiff,0.956462
706516534877929472,2016-03-06,twitter,rateDogs photo,12,None,golden_retriever,0.7726850000000001
706538006853918722,2016-03-06,twitter,rateDogs photo,11,None,chow,0.541794
706644897839910912,2016-03-07,twitter,rateDogs video,9,None,Chihuahua,0.132928
706681918348251136,2016-03-07,twitter,rateDogs photo,12,None,toy_poodle,0.717584
707014260413456384,2016-03-08,twitter,rateDogs photo,11,None,Chihuahua,0.58378
707021089608753152,2016-03-08,twitter,rateDogs photo,12,None,cocker_spaniel,0.559658
707038192327901184,2016-03-08,twitter,rateDogs photo,10,None,pug,0.642426
707059547140169728,2016-03-08,twitter,rateDogs photo,11,None,Samoyed,0.8973120000000001
707297311098011648,2016-03-08,twitter,rateDogs photo,10,None,Blenheim_spaniel,0.370717
707315916783140866,2016-03-08,twitter,rateDogs photo,10,pupper,Bernese_mountain_dog,0.979235
707377100785885184,2016-03-09,twitter,rateDogs photo,9,None,golden_retriever,0.637225
707387676719185920,2016-03-09,twitter,rateDogs photo,10,None,Chihuahua,0.888468
707411934438625280,2016-03-09,twitter,rateDogs photo,11,pupper,Lakeland_terrier,0.7382770000000001
707420581654872064,2016-03-09,twitter,rateDogs photo,4,None,kuvasz,0.149391
707610948723478529,2016-03-09,twitter,rateDogs photo,12,None,golden_retriever,0.383223
707741517457260545,2016-03-10,twitter,rateDogs photo,10,None,whippet,0.738371
707776935007539200,2016-03-10,twitter,rateDogs photo,11,None,miniature_pinscher,0.890426
707969809498152960,2016-03-10,twitter,rateDogs photo,11,None,toy_poodle,0.908491
708026248782585858,2016-03-10,twitter,rateDogs video,13,None,malinois,0.7864680000000001
708109389455101952,2016-03-11,twitter,rateDogs photo,10,None,Staffordshire_bullterrier,0.5161060000000001
708119489313951744,2016-03-11,twitter,rateDogs photo,9,None,Norwich_terrier,0.264483
708130923141795840,2016-03-11,twitter,rateDogs photo,11,None,French_bulldog,0.710354
708149363256774660,2016-03-11,twitter,rateDogs photo,10,None,Cardigan,0.350993
708349470027751425,2016-03-11,twitter,rateDogs photo,11,None,basenji,0.187158
708356463048204288,2016-03-11,twitter,rateDogs photo,10,None,pug,0.871283
708469915515297792,2016-03-12,twitter,rateDogs photo,11,None,Chihuahua,0.748163
708479650088034305,2016-03-12,twitter,rateDogs photo,13,None,Shih-Tzu,0.218479
708711088997666817,2016-03-12,twitter,rateDogs photo,11,None,German_short-haired_pointer,0.0526946
708738143638450176,2016-03-12,twitter,rateDogs photo,11,None,Pomeranian,0.933457
708810915978854401,2016-03-13,twitter,rateDogs photo,10,None,golden_retriever,0.976139
708834316713893888,2016-03-13,twitter,rateDogs photo,10,None,Eskimo_dog,0.283945
708845821941387268,2016-03-13,twitter,rateDogs photo,9,pupper,schipperke,0.74564
709042156699303936,2016-03-13,twitter,rateDogs photo,9,None,Rottweiler,0.0681793
709158332880297985,2016-03-13,twitter,rateDogs photo,10,None,Siberian_husky,0.212957
709198395643068416,2016-03-14,twitter,rateDogs photo,9,None,borzoi,0.490783
709207347839836162,2016-03-14,twitter,rateDogs photo,11,None,Chihuahua,0.948323
709225125749587968,2016-03-14,twitter,rateDogs photo,11,None,Labrador_retriever,0.271109
709409458133323776,2016-03-14,twitter,rateDogs photo,8,None,Shetland_sheepdog,0.79745
709449600415961088,2016-03-14,twitter,rateDogs photo,10,None,Maltese_dog,0.780187
709519240576036864,2016-03-14,twitter,rateDogs photo,9,None,cocker_spaniel,0.414982
709556954897764353,2016-03-15,twitter,rateDogs photo,12,None,golden_retriever,0.790026
709566166965075968,2016-03-15,twitter,rateDogs photo,12,None,chow,0.999837
709852847387627521,2016-03-15,twitter,rateDogs photo,12,None,Chihuahua,0.945629
709918798883774466,2016-03-16,twitter,rateDogs photo,12,None,Pembroke,0.956222
710117014656950272,2016-03-16,twitter,rateDogs photo,11,pupper,toy_poodle,0.802092
710140971284037632,2016-03-16,twitter,rateDogs photo,8,None,Pekinese,0.95317
710153181850935296,2016-03-16,twitter,rateDogs photo,11,None,cocker_spaniel,0.00271296
710269109699739648,2016-03-17,twitter,rateDogs photo,13,None,pug,0.415495
710272297844797440,2016-03-17,twitter,rateDogs photo,11,None,Old_English_sheepdog,0.586307
710283270106132480,2016-03-17,twitter,rateDogs photo,11,None,Shih-Tzu,0.932401
710588934686908417,2016-03-17,twitter,rateDogs photo,12,None,Pembroke,0.982004
710658690886586372,2016-03-18,twitter,rateDogs photo,10,pupper,soft-coated_wheaten_terrier,0.948617
710833117892898816,2016-03-18,twitter,rateDogs photo,12,None,Pembroke,0.803742
710844581445812225,2016-03-18,twitter,rateDogs photo,10,None,Pembroke,0.200407
710997087345876993,2016-03-19,twitter,rateDogs photo,12,None,malamute,0.28126
711008018775851008,2016-03-19,twitter,rateDogs photo,11,pupper,French_bulldog,0.731405
711306686208872448,2016-03-19,twitter,rateDogs photo,3,None,Dandie_Dinmont,0.0867925
711363825979756544,2016-03-20,twitter,rateDogs photo,11,None,Pembroke,0.7509060000000001
711732680602345472,2016-03-21,twitter,rateDogs photo,10,None,Ibizan_hound,0.334929
711743778164514816,2016-03-21,twitter,rateDogs photo,11,None,Lakeland_terrier,0.459515
712085617388212225,2016-03-22,twitter,rateDogs photo,11,None,Shih-Tzu,0.625129
712097430750289920,2016-03-22,twitter,rateDogs photo,10,None,Labrador_retriever,0.720481
712438159032893441,2016-03-23,twitter,rateDogs photo,11,None,Great_Pyrenees,0.069457
712668654853337088,2016-03-23,twitter,rateDogs photo,10,None,Labrador_retriever,0.829058
712717840512598017,2016-03-23,twitter,rateDogs photo,10,None,Great_Pyrenees,0.732043
712809025985978368,2016-03-24,twitter,rateDogs photo,10,None,Labrador_retriever,0.8686709999999999
713175907180089344,2016-03-25,twitter,rateDogs photo,10,None,malamute,0.430624
713177543487135744,2016-03-25,twitter,rateDogs photo,10,None,whippet,0.734244
713411074226274305,2016-03-25,twitter,rateDogs photo,11,None,Great_Pyrenees,0.720337
713761197720473600,2016-03-26,twitter,rateDogs photo,12,None,Brittany_spaniel,0.797936
713900603437621249,2016-03-27,twitter,rateDogs photo,11,pupper,golden_retriever,0.371816
713919462244790272,2016-03-27,twitter,rateDogs photo,12,None,Siberian_husky,0.463223
714141408463036416,2016-03-27,twitter,rateDogs photo,10,None,Labrador_retriever,0.586951
714214115368108032,2016-03-27,twitter,rateDogs photo,13,None,pug,0.533967
714251586676113411,2016-03-28,twitter,rateDogs photo,8,None,soft-coated_wheaten_terrier,0.751962
714258258790387713,2016-03-28,twitter,rateDogs photo,10,None,collie,0.176758
714606013974974464,2016-03-29,twitter,rateDogs photo,12,pupper,Norfolk_terrier,0.293007
714957620017307648,2016-03-29,twitter,rateDogs photo,10,None,Great_Pyrenees,0.251516
714982300363173890,2016-03-30,twitter,rateDogs photo,9,None,Brittany_spaniel,0.944376
715009755312439296,2016-03-30,twitter,rateDogs photo,12,None,Chihuahua,0.142288
715200624753819648,2016-03-30,twitter,rateDogs photo,12,None,Chihuahua,0.956787
715220193576927233,2016-03-30,twitter,rateDogs photo,10,None,Chihuahua,0.584026
715342466308784130,2016-03-31,twitter,rateDogs photo,10,None,West_Highland_white_terrier,0.597111
715680795826982913,2016-03-31,twitter,rateDogs photo,12,None,golden_retriever,0.990715
715696743237730304,2016-04-01,twitter,rateDogs photo,10,None,Staffordshire_bullterrier,0.427836
715733265223708672,2016-04-01,twitter,rateDogs photo,10,None,Dandie_Dinmont,0.740229
715928423106027520,2016-04-01,twitter,rateDogs photo,11,None,pug,0.976685
716080869887381504,2016-04-02,twitter,rateDogs photo,11,doggo,golden_retriever,0.638625
716285507865542656,2016-04-02,twitter,rateDogs photo,12,None,Yorkshire_terrier,0.43042
716439118184652801,2016-04-03,twitter,rateDogs photo,11,None,Siberian_husky,0.396495
716791146589110272,2016-04-04,twitter,rateDogs photo,11,None,Pomeranian,0.468751
716802964044845056,2016-04-04,twitter,rateDogs photo,10,None,malinois,0.619577
717009362452090881,2016-04-04,twitter,rateDogs photo,10,pupper,Siberian_husky,0.506154
717047459982213120,2016-04-04,twitter,rateDogs photo,12,None,golden_retriever,0.983548
717421804990701568,2016-04-05,twitter,rateDogs photo,9,None,miniature_pinscher,0.286479
717537687239008257,2016-04-06,twitter,rateDogs photo,11,None,golden_retriever,0.779356
717841801130979328,2016-04-06,twitter,rateDogs photo,11,None,Brittany_spaniel,0.922876
718234618122661888,2016-04-08,twitter,rateDogs photo,11,None,malamute,0.370152
718246886998687744,2016-04-08,twitter,rateDogs photo,3,None,Chihuahua,0.354488
718460005985447936,2016-04-08,twitter,rateDogs photo,9,None,Boston_bull,0.252781
718540630683709445,2016-04-08,twitter,rateDogs photo,10,None,Maltese_dog,0.632289
718613305783398402,2016-04-09,twitter,rateDogs photo,11,None,Labrador_retriever,0.58458
718631497683582976,2016-04-09,twitter,rateDogs photo,10,None,Pomeranian,0.993718
718939241951195136,2016-04-09,twitter,rateDogs photo,12,None,Pembroke,0.7663270000000001
718971898235854848,2016-04-10,twitter,rateDogs photo,10,None,golden_retriever,0.14039400000000002
719332531645071360,2016-04-11,twitter,rateDogs photo,11,None,Dandie_Dinmont,0.224415
719339463458033665,2016-04-11,twitter,rateDogs photo,10,None,golden_retriever,0.765778
719367763014393856,2016-04-11,twitter,rateDogs photo,11,None,soft-coated_wheaten_terrier,0.050971
719551379208073216,2016-04-11,twitter,rateDogs photo,10,None,malamute,0.873233
719991154352222208,2016-04-12,twitter,rateDogs photo,10,doggo,golden_retriever,0.605304
720043174954147842,2016-04-13,twitter,rateDogs photo,11,None,Samoyed,0.954517
720059472081784833,2016-04-13,twitter,rateDogs photo,9,None,Mexican_hairless,0.451852
720389942216527872,2016-04-13,twitter,rateDogs photo,11,None,Pembroke,0.873977
720415127506415616,2016-04-14,twitter,rateDogs photo,10,None,Rottweiler,0.990312
720775346191278080,2016-04-15,twitter,rateDogs photo,10,None,Newfoundland,0.48997
720785406564900865,2016-04-15,twitter,rateDogs photo,12,None,Chihuahua,0.8964219999999999
721001180231503872,2016-04-15,twitter,rateDogs photo,11,pupper,Samoyed,0.950053
721503162398597120,2016-04-17,twitter,rateDogs photo,11,None,Pomeranian,0.99775
722613351520608256,2016-04-20,twitter,rateDogs photo,12,None,Labrador_retriever,0.5309149999999999
722974582966214656,2016-04-21,twitter,rateDogs photo,13,None,Great_Dane,0.246762
723179728551723008,2016-04-21,twitter,rateDogs photo,8,None,Norwegian_elkhound,0.0568505
723673163800948736,2016-04-23,twitter,rateDogs photo,10,None,golden_retriever,0.83939
723688335806480385,2016-04-23,twitter,rateDogs photo,12,None,chow,0.0890102
723912936180330496,2016-04-23,twitter,rateDogs photo,12,None,Samoyed,0.991772
724004602748780546,2016-04-23,twitter,rateDogs photo,11,pupper,pug,0.0188769
724046343203856385,2016-04-24,twitter,rateDogs photo,10,None,boxer,0.8262719999999999
724049859469295616,2016-04-24,twitter,rateDogs photo,10,None,Border_collie,0.581835
724405726123311104,2016-04-25,twitter,rateDogs photo,10,pupper,golden_retriever,0.240695
724771698126512129,2016-04-26,twitter,rateDogs photo,11,doggo,German_short-haired_pointer,0.835491
724983749226668032,2016-04-26,twitter,rateDogs photo,12,None,golden_retriever,0.67575
725729321944506368,2016-04-28,twitter,rateDogs photo,12,None,boxer,0.599076
725786712245440512,2016-04-28,twitter,rateDogs photo,11,pupper,chow,0.33576100000000003
725842289046749185,2016-04-29,twitter,rateDogs photo,12,None,toy_poodle,0.420463
726224900189511680,2016-04-30,twitter,rateDogs photo,9,None,standard_poodle,0.261112
726828223124897792,2016-05-01,twitter,rateDogs photo,12,None,miniature_pinscher,0.255327
726887082820554753,2016-05-01,twitter,rateDogs photo,10,None,soft-coated_wheaten_terrier,0.5159189999999999
726935089318363137,2016-05-02,twitter,rateDogs photo,12,None,toy_poodle,0.083749
727175381690781696,2016-05-02,twitter,rateDogs photo,10,None,flat-coated_retriever,0.656463
727286334147182592,2016-05-02,twitter,rateDogs photo,9,None,Chihuahua,0.0705542
727314416056803329,2016-05-03,twitter,rateDogs photo,11,pupper,toy_poodle,0.827469
727524757080539137,2016-05-03,twitter,rateDogs photo,10,pupper,Pomeranian,0.958834
727644517743104000,2016-05-03,twitter,rateDogs photo,13,doggo,Great_Pyrenees,0.457164
727685679342333952,2016-05-04,twitter,rateDogs photo,12,None,Border_collie,0.462408
728015554473250816,2016-05-05,twitter,rateDogs photo,11,pupper,cocker_spaniel,0.384559
728035342121635841,2016-05-05,twitter,rateDogs photo,12,pupper,Pomeranian,0.248664
728046963732717569,2016-05-05,twitter,rateDogs photo,11,None,Newfoundland,0.255971
728387165835677696,2016-05-06,twitter,rateDogs photo,12,None,collie,0.266414
728409960103686147,2016-05-06,twitter,rateDogs photo,10,None,Saint_Bernard,0.0942456
728751179681943552,2016-05-07,twitter,rateDogs photo,10,None,Saint_Bernard,0.48205
728760639972315136,2016-05-07,twitter,rateDogs photo,13,None,Pembroke,0.939134
728986383096946689,2016-05-07,twitter,rateDogs photo,11,None,Maltese_dog,0.95207
729463711119904772,2016-05-09,twitter,rateDogs photo,13,None,German_shepherd,0.829307
729823566028484608,2016-05-10,twitter,rateDogs photo,13,None,kelpie,0.218408
730211855403241472,2016-05-11,twitter,rateDogs photo,11,None,pug,0.341663
730427201120833536,2016-05-11,twitter,rateDogs photo,11,None,Eskimo_dog,0.682082
730573383004487680,2016-05-12,twitter,rateDogs photo,10,pupper,American_Staffordshire_terrier,0.810158
730924654643314689,2016-05-13,twitter,rateDogs photo,9,None,Newfoundland,0.0862411
731285275100512256,2016-05-14,twitter,rateDogs photo,12,None,Pembroke,0.967103
732005617171337216,2016-05-16,twitter,rateDogs photo,11,None,English_setter,0.677408
732375214819057664,2016-05-17,twitter,rateDogs photo,11,doggo,basset,0.000547053
732585889486888962,2016-05-17,twitter,rateDogs photo,10,None,Staffordshire_bullterrier,0.843359
732726085725589504,2016-05-18,twitter,rateDogs photo,11,None,Pomeranian,0.961902
732732193018155009,2016-05-18,twitter,rateDogs photo,12,None,Staffordshire_bullterrier,0.127969
733109485275860992,2016-05-19,twitter,rateDogs photo,12,pupper,golden_retriever,0.945523
733460102733135873,2016-05-20,twitter,rateDogs photo,11,None,chow,0.931275
733482008106668032,2016-05-20,twitter,rateDogs photo,10,None,French_bulldog,0.619382
733822306246479872,2016-05-21,twitter,rateDogs photo,10,floofer,Lhasa,0.457356
733828123016450049,2016-05-21,twitter,rateDogs photo,10,None,beagle,0.472324
734776360183431168,2016-05-23,twitter,rateDogs photo,11,None,Siberian_husky,0.304902
734787690684657664,2016-05-23,twitter,rateDogs photo,13,None,golden_retriever,0.883991
734912297295085568,2016-05-24,twitter,rateDogs photo,10,None,Maltese_dog,0.847292
735137028879360001,2016-05-24,twitter,rateDogs photo,9,pupper,Walker_hound,0.413535
735256018284875776,2016-05-24,twitter,rateDogs photo,8,doggo,Staffordshire_bullterrier,0.523191
735635087207878657,2016-05-26,twitter,rateDogs photo,11,None,pug,0.8918709999999999
735648611367784448,2016-05-26,twitter,rateDogs photo,12,pupper,Pembroke,0.462594
735991953473572864,2016-05-27,twitter,rateDogs photo,11,None,cocker_spaniel,0.961643
736010884653420544,2016-05-27,twitter,rateDogs photo,10,None,golden_retriever,0.553901
736225175608430592,2016-05-27,twitter,rateDogs photo,10,None,Labrador_retriever,0.399217
736365877722001409,2016-05-28,twitter,rateDogs photo,11,pupper,toy_poodle,0.082606
736736130620620800,2016-05-29,twitter,rateDogs photo,13,None,schipperke,0.545502
737445876994609152,2016-05-31,twitter,rateDogs photo,13,floofer,Samoyed,0.400568
737678689543020544,2016-05-31,twitter,rateDogs photo,11,None,Pembroke,0.935307
737800304142471168,2016-06-01,twitter,rateDogs photo,10,None,malamute,0.374682
737826014890496000,2016-06-01,twitter,rateDogs photo,10,None,vizsla,0.990391
738156290900254721,2016-06-01,twitter,rateDogs photo,10,None,pug,0.751758
738166403467907072,2016-06-02,twitter,rateDogs photo,12,None,keeshond,0.8788860000000001
738184450748633089,2016-06-02,twitter,rateDogs photo,9,None,Bedlington_terrier,0.289471
738402415918125056,2016-06-02,twitter,rateDogs photo,10,None,cocker_spaniel,0.346695
738537504001953792,2016-06-03,twitter,rateDogs photo,11,puppo,chow,0.808737
738883359779196928,2016-06-04,twitter,rateDogs photo,10,None,Labrador_retriever,0.691137
738885046782832640,2016-06-04,twitter,rateDogs photo,11,None,American_Staffordshire_terrier,0.0155351
739238157791694849,2016-06-04,twitter,rateDogs video,13,doggo,Eskimo_dog,0.503372
739485634323156992,2016-06-05,twitter,rateDogs photo,6,None,Walker_hound,0.640256
739544079319588864,2016-06-05,twitter,rateDogs photo,10,None,Labrador_retriever,0.967397
739606147276148736,2016-06-05,twitter,rateDogs photo,9,pupper,Blenheim_spaniel,0.933755
739844404073074688,2016-06-06,twitter,rateDogs photo,12,None,toy_poodle,0.342397
739932936087216128,2016-06-06,twitter,rateDogs photo,10,None,redbone,0.243904
739979191639244800,2016-06-07,twitter,rateDogs photo,12,None,Irish_water_spaniel,0.2858
740214038584557568,2016-06-07,twitter,rateDogs photo,10,None,Chesapeake_Bay_retriever,0.586414
740359016048689152,2016-06-08,twitter,rateDogs photo,9,None,golden_retriever,0.8636870000000001
740373189193256964,2016-06-08,twitter,rateDogs photo,14,None,golden_retriever,0.8076439999999999
740676976021798912,2016-06-08,twitter,rateDogs photo,11,pupper,Norwegian_elkhound,0.275225
740711788199743490,2016-06-09,twitter,rateDogs photo,9,None,toy_poodle,0.388277
740995100998766593,2016-06-09,twitter,rateDogs photo,10,None,malamute,0.454363
741067306818797568,2016-06-10,twitter,rateDogs photo,12,pupper,golden_retriever,0.843799
741303864243200000,2016-06-10,twitter,rateDogs photo,12,None,Chihuahua,0.7681560000000001
741438259667034112,2016-06-11,twitter,rateDogs photo,9,None,Chesapeake_Bay_retriever,0.292675
